,shopid,title,areaname,backCateName,avgprice,avgscore,latitude,longitude,comments,historyCouponCount,city,address,isMain,record
211,1014147184,吾饮良品水果茶,江汉路步行街,奶茶/果汁,11.0,4.1,30.5777,114.2912,19,516,武汉,江汉区,1,1
212,1014185571,沪上阿姨鲜果茶,经开区,奶茶/果汁,14.0,4.4,31.7543,117.2521,64,1253,合肥,蜀山区,1,1
213,1014371027,张阿姨奶茶,沈辽路万达,奶茶/果汁,20.0,4.9,41.7787,123.3596,52,1362,沈阳,铁西区,1,1
214,1014417930,欢乐送奶茶,新埠岛,奶茶/果汁,0.0,0.0,20.063,110.3683,0,0,海口,美兰区,1,0
215,1014548427,本宫的茶,振华广场,奶茶/果汁,14.0,4.5,40.8178,111.6677,22,136,呼和浩特,回民区,1,1
216,1014559386,CoCo都可,晋祠路,奶茶/果汁,0.0,4.4,37.8435,112.5323,18,453,太原,万柏林区,1,0
217,1014561923,喜茶,平湖,奶茶/果汁,30.0,4.8,22.6758,114.1236,0,0,深圳,龙岗区,1,1
218,1014601929,蜜雪冰城,金盏,冰淇淋,8.0,4.0,39.9892,116.6274,0,0,北京,朝阳区,1,1
219,1014713563,萌萌茶,段家滩,奶茶/果汁,0.0,4.7,36.0452,103.8922,83,696,兰州,城关区,1,0
220,1014753168,书亦烧仙草,楚河汉街,奶茶/果汁,13.0,4.8,30.5585,114.3364,486,7477,武汉,武昌区,1,1
221,1014780620,贡茶,海光寺/六里台,奶茶/果汁,10.0,4.3,39.1189,117.1672,10,245,天津,南开区,1,1
222,1015008689,植上,涉外经济学院,传统甜品,13.0,4.4,28.201,112.8711,187,1801,长沙,岳麓区,1,1
223,1015025820,亲亲熊猫,欣兰广场,奶茶/果汁,0.0,0.0,38.5568,106.3419,0,0,银川,贺兰县,1,0
224,101504013,澜记香港饮品专门店,宾阳,奶茶/果汁,11.0,4.4,23.2187,108.811,321,3291,南宁,宾阳县,1,1
225,1015191781,柠出不凡,10+1商业大道,奶茶/果汁,10.0,4.3,22.7868,108.305,6,147,南宁,江南区,1,1
226,1015322110,小源菌酸奶·茶饮,太榆路/太原南站,饮品店,14.0,4.7,37.7883,112.6057,249,3184,太原,小店区,0,1
227,1015459364,桔荣益禾堂,净月大学城,奶茶/果汁,12.0,0.0,43.8215,125.4173,1,16,长春,南关区,1,0
228,1015475321,CoCo都可,东区/鼓山,奶茶/果汁,14.0,4.0,26.0681,119.3609,3,232,福州,晋安区,1,1
229,1015650784,蜜雪冰城,农林大学,奶茶/果汁,6.0,4.1,26.0802,119.2478,33,1456,福州,仓山区,1,1
230,1015774469,古茗,高林/万达广场,奶茶/果汁,15.0,4.6,24.5057,118.1771,99,1577,厦门,湖里区,1,1
231,1015792154,元氣插座,金川开发区,奶茶/果汁,15.0,3.6,40.793,111.553,26,331,呼和浩特,土默特左旗,1,1
232,1015793662,茶百道,世欧王庄,奶茶/果汁,15.0,4.4,26.069,119.3271,6,305,福州,晋安区,1,1
233,101581796,摇摇乐奶茶店,民族大道,奶茶/果汁,0.0,3.9,22.8122,108.3521,0,0,南宁,青秀区,1,0
234,1015933055,哆可奶茶,庐江县,奶茶/果汁,0.0,0.0,31.2354,117.2853,0,0,合肥,庐江县,1,0
235,1016139643,书亦烧仙草,高桥,奶茶/果汁,13.0,4.6,28.1802,113.0276,279,4127,长沙,雨花区,1,1
236,1016221114,壹号奶茶店,甪直古镇,奶茶/果汁,0.0,0.0,31.2783,120.863,0,0,苏州,吴中区,1,0
237,1016232803,yoyo尚饮奶茶,县中心,奶茶/果汁,0.0,0.0,38.2764,106.2558,0,0,银川,永宁县,1,0
238,1016279486,茶百道,欢乐大道/仁和路,奶茶/果汁,15.0,4.5,30.6039,114.3835,42,973,武汉,洪山区,1,1
239,1016299107,书亦烧仙草,来又来/大润发,奶茶/果汁,14.0,4.5,23.3959,113.2332,82,1706,广州,花都区,1,1
240,1016366959,茶百道,南亚第一城,奶茶/果汁,15.0,4.2,25.0082,102.684,8,152,昆明,西山区,1,1
241,101638186,快乐柠檬,七宝,奶茶/果汁,19.0,3.8,31.1588,121.3549,111,3709,上海,闵行区,1,1
242,1016386181,益禾堂,高铁东站/凤翔路,奶茶/果汁,9.0,4.2,19.9858,110.3429,171,1444,海口,龙华区,1,1
243,1016417162,奶茶读书吧,头屯河区,奶茶/果汁,0.0,0.0,43.8661,87.2997,0,0,乌鲁木齐,头屯河区,1,0
244,1016661300,泰好喝,天涯镇,奶茶/果汁,15.0,4.5,18.3058,109.3322,100,1595,三亚,天涯区,1,1
245,101668086,MY.girl蜜菓,正定,奶茶/果汁,8.0,3.7,38.1537,114.5687,56,642,石家庄,正定县,1,1
246,1016686388,古茗,金山工业区福湾片,奶茶/果汁,15.0,4.1,26.01,119.2941,29,482,福州,仓山区,1,1
247,1016780360,HiTea海茶,海甸岛,奶茶/果汁,18.0,4.6,20.062,110.3257,570,9923,海口,美兰区,1,1
248,1016857374,鲜茶铺,城关区,奶茶/果汁,0.0,0.0,29.6466,91.1448,0,0,拉萨,城关区,1,0
249,1016909324,茶百道,南岸区,奶茶/果汁,15.0,4.8,29.4821,106.572,8,158,重庆,南岸区,1,1
250,1016972402,茶百道,华阳,奶茶/果汁,15.0,4.9,30.5145,104.077,4,133,成都,双流区,1,1
251,1017054930,书亦烧仙草,永泰,奶茶/果汁,13.0,4.9,23.2224,113.3045,865,6012,广州,白云区,1,1
252,1017139668,贡茶,垃圾街/滨江高教园,奶茶/果汁,0.0,4.2,30.1764,120.1566,0,0,杭州,滨江区,1,0
253,1017198891,鄰里·手打柠檬茶,固戍,奶茶/果汁,20.0,4.7,22.5966,113.8497,56,852,深圳,宝安区,1,1
254,1017254220,橘町摇摇,新街口地区,奶茶/果汁,16.0,3.9,32.0381,118.7833,83,1491,南京,秦淮区,1,1
255,1017310695,优妮奶茶,乌兰大街,奶茶/果汁,0.0,0.0,40.7226,111.1351,0,0,呼和浩特,土默特左旗,1,0
256,1017398189,悸动烧仙草,大学城,奶茶/果汁,14.0,4.2,31.7568,117.1794,19,96,合肥,肥西县,1,1
257,1017442544,书亦烧仙草,岗头/雪象,奶茶/果汁,14.0,4.5,22.6599,114.0771,46,1629,深圳,龙岗区,1,1
258,1017472281,芋时代,沧虹路,奶茶/果汁,10.0,4.4,24.4939,118.0314,59,935,厦门,海沧区,1,1
259,1017480839,等茶来鲜萃奶茶,中华广场,奶茶/果汁,0.0,4.0,23.1266,113.2835,0,0,广州,越秀区,1,0
260,101753521,喜感皇茶,前卫西路,奶茶/果汁,17.0,4.1,25.0086,102.7104,623,8027,昆明,西山区,1,1
261,101767713,85度C,华林路/茶园,面包蛋糕,34.0,4.3,26.1049,119.3158,48,0,福州,晋安区,0,1
262,1017710051,桃园三章,车陂/东圃,奶茶/果汁,10.0,3.9,23.118,113.4017,854,19202,广州,天河区,1,1
263,1017796089,尚盈轻卡奶茶,安宁西路,奶茶/果汁,0.0,0.0,36.1024,103.7261,0,0,兰州,安宁区,1,0
264,1017847277,KOI Thé,马巷,奶茶/果汁,23.0,4.5,24.6599,118.2444,128,2425,厦门,翔安区,1,1
265,1017869900,TEA CROSS交茶点,月星环球港,奶茶/果汁,14.0,4.3,31.2325,121.4124,106,8735,上海,普陀区,1,1
266,1018094672,港元素奶茶,北湖,奶茶/果汁,0.0,0.0,22.8488,108.3225,0,0,南宁,西乡塘区,1,0
267,1018149851,掌门土豆,城关区,炸鸡炸串,0.0,0.0,29.6649,91.1119,0,0,拉萨,城关区,1,0
268,1018152985,Royaltea皇茶,丁香湖,奶茶/果汁,0.0,0.0,41.8385,123.3228,0,0,沈阳,于洪区,1,0
269,1018175110,蜜雪冰城,观沙岭/茶子山,奶茶/果汁,6.0,4.5,28.2473,112.9357,9,234,长沙,岳麓区,1,1
270,1018186011,贵阳市南明区花芝烧仙草奶茶店,花果园购物中心,奶茶/果汁,0.0,3.0,26.567,106.6873,0,0,贵阳,南明区,1,0
271,1018203500,放哈·甜醅子奶茶创造者,南滨河路,奶茶/果汁,12.0,4.3,36.0606,103.822,236,3689,兰州,城关区,1,1
272,1018241614,三姐奶茶店,西乡塘区,奶茶/果汁,0.0,0.0,22.8573,108.2841,0,0,南宁,西乡塘区,1,0
273,1018436769,蜜雪冰城,大润发,奶茶/果汁,7.0,4.0,36.0609,103.8712,235,1858,兰州,城关区,1,1
274,1018619081,开始咖啡START COFFEE,群力地区,咖啡厅,0.0,4.2,45.7345,126.5344,0,0,哈尔滨,道里区,1,0
275,1018635927,LINLEE·手打柠檬茶,银湖/泥岗,奶茶/果汁,18.0,5.0,22.5672,114.0989,155,2650,深圳,罗湖区,1,1
276,1018645802,如果水果捞奶茶,八里堡,奶茶/果汁,0.0,0.0,43.9113,125.3746,0,0,长春,二道区,1,0
277,1018666838,奶茶小吃店,兰州西站,奶茶/果汁,0.0,0.0,36.0727,103.7592,0,0,兰州,七里河区,1,0
278,1018674429,华莱士全鸡·汉堡,世购广场,西式快餐/汉堡,16.0,4.4,36.6529,116.9224,161,2516,济南,槐荫区,0,1
279,1018951893,猫小森奶茶,圆通山,奶茶/果汁,0.0,0.0,25.0562,102.7065,0,0,昆明,五华区,1,0
280,1018999718,寻喜奶茶,宁夏大学,奶茶/果汁,0.0,0.0,38.4932,106.1367,0,0,银川,西夏区,1,0
281,1019034767,快乐番薯·奶茶小吃,市政府,奶茶/果汁,11.0,4.7,29.6565,91.1817,106,1364,拉萨,城关区,1,1
282,1019044839,蜜雪冰城,东盛/劳动公园,奶茶/果汁,0.0,4.1,43.8824,125.3715,58,994,长春,二道区,1,0
283,1019082372,叁喜奶茶,群力地区,奶茶/果汁,0.0,0.0,45.7287,126.5768,0,17,哈尔滨,道里区,1,0
284,101914274,悠然奶茶吧,昆钢,奶茶/果汁,0.0,0.0,24.8951,102.494,0,0,昆明,安宁市,1,0
285,1019146208,蜜雪冰城,亲贤街,奶茶/果汁,0.0,3.9,37.8228,112.5682,0,0,太原,小店区,1,0
286,101920309,r&b珍奶会所,沙依巴克区,奶茶/果汁,0.0,3.9,43.8034,87.6013,0,0,乌鲁木齐,沙依巴克区,1,0
287,101922550,85度C,乐海城市广场,面包蛋糕,34.0,4.0,24.7207,118.1363,73,0,厦门,同安区,0,1
288,1019254794,LELECHA乐乐茶,虹桥枢纽,奶茶/果汁,37.0,4.2,31.1929,121.3152,0,0,上海,闵行区,1,1
289,1019256099,喵缘,海湖新区,奶茶/果汁,0.0,0.0,36.6417,101.7216,0,0,西宁,城西区,1,0
290,1019317953,茶百道,大东海度假区,奶茶/果汁,15.0,4.3,18.2233,109.521,7,261,三亚,吉阳区,1,1
291,1019408036,屋上的奶茶店,中央大街索菲亚广场,奶茶/果汁,0.0,0.0,45.7742,126.6175,0,0,哈尔滨,道里区,1,0
292,1019564716,1点点,南阳河庄,奶茶/果汁,0.0,4.1,30.2963,120.4599,0,0,杭州,钱塘区,1,0
293,1019615266,沪上阿姨鲜果茶,朝阳街,奶茶/果汁,15.0,4.7,37.855,112.5917,122,2462,太原,迎泽区,1,1
294,1019711613,霸王茶姬,青秀万达,奶茶/果汁,20.0,4.2,22.83,108.3706,13,498,南宁,青秀区,1,1
295,1019718654,不要对我尖叫,团结新村,奶茶/果汁,0.0,0.0,29.6582,91.1309,0,0,拉萨,城关区,1,0
296,1019748984,CoCo都可,北关,奶茶/果汁,13.0,4.2,39.9206,116.6608,8,180,北京,通州区,1,1
297,1019816923,蜜雪冰城,会展中心,奶茶/果汁,6.0,3.7,41.6776,123.3832,3,54,沈阳,苏家屯区,1,1
298,1019910475,CoCo都可,方洲邻里中心,奶茶/果汁,13.0,4.1,31.3143,120.7424,10,721,苏州,虎丘区,1,1
299,101997181,益禾堂,长堽路,奶茶/果汁,9.0,4.1,22.8326,108.3471,74,1238,南宁,兴宁区,1,1
300,1020016962,益禾堂,晋宁区中心城区,奶茶/果汁,9.0,4.2,24.6651,102.5955,147,1696,昆明,晋宁区,1,1
301,1020095028,奈雪的茶,青年路/常青路,奶茶/果汁,0.0,4.1,30.6056,114.2612,0,0,武汉,江汉区,1,0
302,1020107924,华莱士·全鸡汉堡,莱芜区,西式快餐/汉堡,16.0,4.6,36.2151,117.6103,117,1202,济南,莱芜区,0,1
303,1020172964,源萃乌茶邦奶茶,清镇,奶茶/果汁,0.0,0.0,26.5756,106.4843,0,0,贵阳,清镇市,1,0
304,1020197405,鲲·咖啡·奶茶,金星小区,奶茶/果汁,0.0,0.0,25.0668,102.7323,0,0,昆明,盘龙区,1,0
305,1020413530,茶百道,车陂/东圃,奶茶/果汁,15.0,4.1,23.1182,113.4188,10,405,广州,天河区,1,1
306,1020427069,豆吉汤圆奶茶,空港新城,奶茶/果汁,11.0,4.8,29.7158,106.6078,139,3525,重庆,渝北区,1,1
307,1020439823,茶百道,万象城,奶茶/果汁,15.0,4.8,34.7575,113.6625,39,1004,郑州,二七区,1,1
308,1020447229,伏小桃,青浦城区,奶茶/果汁,23.0,4.2,31.1345,121.084,0,27,上海,青浦区,1,1
309,1020451619,熊猫伙伴·奶茶,润宇,奶茶/果汁,15.0,4.2,40.8385,111.694,1,23,呼和浩特,新城区,1,1
310,1020475767,茶香小铺,群力地区,奶茶/果汁,10.0,4.5,45.7182,126.5369,5,21,哈尔滨,道里区,1,1
311,1020476337,蜜雪冰城,北国商城,奶茶/果汁,0.0,4.0,38.0834,114.3157,0,0,石家庄,鹿泉区,1,0
312,1020554445,书亦烧仙草,雪新村,奶茶/果汁,14.0,4.4,29.6607,91.1169,72,804,拉萨,城关区,1,1
313,1020626741,肯德基,历城区,西式快餐/汉堡,30.0,4.3,36.7388,117.0715,49,0,济南,历城区,0,1
314,1020754875,凤栖梧,秀川,奶茶/果汁,0.0,0.0,36.0766,103.7247,0,0,兰州,七里河区,1,0
315,1020801640,沪上阿姨鲜果茶,经开区,奶茶/果汁,15.0,4.3,31.7757,117.2292,85,1807,合肥,蜀山区,1,1
316,1020946171,THE ALLEY 鹿角巷,长清大学城,奶茶/果汁,23.0,4.2,36.5117,116.8058,4,25,济南,长清区,1,1
317,1020947752,益禾堂,海珠区,奶茶/果汁,10.0,4.1,23.082,113.3224,0,0,广州,海珠区,1,1
318,1021016572,茶百道,城东,奶茶/果汁,16.0,4.4,30.2856,120.1616,78,1562,杭州,拱墅区,1,1
319,1021060976,兵之王,曲米路,奶茶/果汁,0.0,0.0,29.666,91.1183,0,0,拉萨,城关区,1,0
320,102107633,茶小二,海甸岛,奶茶/果汁,17.0,4.3,20.0486,110.3432,1,0,海口,美兰区,1,1
321,1021154113,眷茶,郑东新区,奶茶/果汁,17.0,4.5,34.7705,113.7665,55,1633,郑州,金水区,1,1
322,1021241676,古茗,钱江世纪城,奶茶/果汁,15.0,4.8,30.2354,120.2565,11,655,杭州,萧山区,1,1
323,1021249770,芭堤啦·老挝奶咖,甘蔗镇,奶茶/果汁,19.0,4.6,26.1464,119.1388,9,184,福州,闽侯县,1,1
324,1021303370,沪上阿姨鲜果茶,新安,奶茶/果汁,15.0,4.5,22.5579,113.8969,207,3975,深圳,宝安区,1,1
325,1021393244,蜜雪冰城,鼓楼区,冰淇淋,7.0,3.9,26.0842,119.3123,7,185,福州,鼓楼区,1,1
326,1021425010,蜜雪冰城,安宁西路,奶茶/果汁,6.0,0.0,36.1014,103.7261,0,7,兰州,安宁区,1,0
327,102148103,CoCo都可,升州路/集庆路,奶茶/果汁,13.0,4.7,32.0219,118.7815,394,6300,南京,秦淮区,1,1
328,1021494207,白巷子,黄河路,奶茶/果汁,12.0,4.1,43.7867,87.6046,12,80,乌鲁木齐,沙依巴克区,1,1
329,102149825,奈雪的茶,梅林,奶茶/果汁,35.0,4.2,22.5693,114.0592,77,1110,深圳,福田区,1,1
330,1021572395,优克拉奶茶屋,福清,奶茶/果汁,0.0,0.0,25.7193,119.4021,0,0,福州,福清市,1,0
331,1021693949,常来茶·水果研究所,海甸岛,奶茶/果汁,13.0,4.5,20.0485,110.3482,171,4667,海口,美兰区,1,1
332,1021770814,CoCo都可,高尔夫,奶茶/果汁,13.0,3.9,38.4826,106.2831,49,1194,银川,兴庆区,1,1
333,1021793507,茶百道,古墩路沿线,奶茶/果汁,15.0,4.6,30.2705,120.0996,112,4796,杭州,西湖区,1,1
334,1021857624,兄弟团奶茶,西山区,奶茶/果汁,0.0,0.0,24.9776,102.7127,0,0,昆明,西山区,1,0
335,1022072840,喵呜呜撸猫奶茶酒馆·剧本杀,正良,咖啡厅,42.0,4.9,41.9119,123.4063,30,114,沈阳,沈北新区,0,1
336,1022098444,兵之王,呈贡新区,奶茶/果汁,13.0,4.2,24.888,102.7983,2,32,昆明,呈贡区,1,1
337,1022114624,CoCo都可,人民路,奶茶/果汁,13.0,4.7,31.4462,121.1108,135,1721,苏州,太仓市,1,1
338,1022162015,喜茶,生活区/南岗,奶茶/果汁,28.0,4.4,23.0991,113.5511,0,0,广州,黄埔区,1,1
339,1022164039,不要对我尖叫·台式手摇茶饮,南阳河庄,奶茶/果汁,17.0,4.6,30.3033,120.4944,124,1812,杭州,钱塘区,1,1
340,1022190108,花田引奶茶店,中央大街索菲亚广场,奶茶/果汁,10.0,4.3,45.776,126.6172,6,50,哈尔滨,道里区,1,1
341,1022230303,快乐番薯,花果园兰花广场,奶茶/果汁,11.0,4.7,26.5654,106.6748,102,710,贵阳,南明区,1,1
342,1022305842,古茗,工业集中区,奶茶/果汁,15.0,4.3,24.6899,118.1171,18,208,厦门,同安区,1,1
343,1022316763,贡茶,宽城区,奶茶/果汁,0.0,3.9,43.9354,125.3451,0,0,长春,宽城区,1,0
344,1022390762,星食茶,大东海/鹿回头,奶茶/果汁,0.0,4.2,18.223,109.5088,0,0,三亚,天涯区,1,0
345,102248672,贡茶,番禺区,奶茶/果汁,12.0,4.1,23.0416,113.425,0,0,广州,番禺区,1,1
346,1022652896,林香柠,沧虹路,奶茶/果汁,21.0,4.3,24.4935,118.0354,7,353,厦门,海沧区,1,1
347,102276223,幸福侯彩擂,木渎地区,奶茶/果汁,16.0,4.8,31.2837,120.5492,1080,52770,苏州,虎丘区,1,1
348,1022851126,古茗,消防/日东,奶茶/果汁,15.0,4.3,24.566,118.029,24,411,厦门,集美区,1,1
349,1022982740,TPLUS茶家,长治路,奶茶/果汁,15.0,4.7,37.7925,112.5598,27,913,太原,小店区,1,1
350,1023015715,茶海棠,北辰区,奶茶/果汁,20.0,4.0,39.1832,117.1316,0,48,天津,北辰区,1,1
351,1023026824,茶百道,高新文教区,奶茶/果汁,16.0,4.4,30.2765,120.1276,89,2116,杭州,西湖区,1,1
352,1023107946,嗨嗨奶茶,雪雁街/拉萨百货,奶茶/果汁,0.0,3.9,29.6486,91.1258,0,0,拉萨,城关区,1,0
353,1023151619,茶百道,和平路,奶茶/果汁,15.0,4.4,39.1268,117.2027,6,497,天津,和平区,1,1
354,1023192936,张阿姨奶茶,东风大街/汽车开发区,奶茶/果汁,15.0,3.8,43.8417,125.2461,206,3178,长春,朝阳区,1,1
355,1023248617,书亦烧仙草,百步亭/二七,奶茶/果汁,13.0,4.6,30.6434,114.3209,132,2584,武汉,江岸区,1,1
356,1023294861,蜜雪冰城,德吉北路,奶茶/果汁,0.0,4.4,29.6545,91.109,0,0,拉萨,城关区,1,0
357,1023402023,宫野GOYEAHTEA奶茶,武汉广场,奶茶/果汁,0.0,3.8,30.5704,114.272,0,0,武汉,硚口区,1,0
358,1023459196,沪上阿姨鲜果茶,龙子湖校区,奶茶/果汁,15.0,4.3,34.7913,113.8089,34,1078,郑州,金水区,1,1
359,1023480992,悸动烧仙草,明发商业广场,奶茶/果汁,17.0,3.7,31.8967,117.235,26,588,合肥,庐阳区,1,1
360,102353118,四季花奶茶店,安义县,奶茶/果汁,0.0,3.9,28.8442,115.5837,0,0,南昌,安义县,1,0
361,102356707,贡茶,六里桥/丽泽桥,奶茶/果汁,20.0,4.5,39.882,116.2974,3457,12949,北京,丰台区,1,1
362,1023684223,书亦烧仙草,石岩,奶茶/果汁,14.0,4.1,22.6801,113.9339,28,559,深圳,宝安区,1,1
363,1023776152,R&B TEA,长春路,奶茶/果汁,0.0,0.0,43.8799,87.5832,0,0,乌鲁木齐,新市区,1,0
364,1023779653,甜啦啦,吴江,奶茶/果汁,14.0,4.7,31.1527,120.6749,20,106,苏州,吴江区,1,1
365,1023800682,沪上阿姨水果茶,兰州新区,奶茶/果汁,15.0,4.1,36.4842,103.6678,124,2312,兰州,永登县,1,1
366,1023955479,豆吉汤圆奶茶,十陵镇,奶茶/果汁,11.0,4.6,30.6521,104.1839,10,197,成都,龙泉驿区,1,1
367,1024077281,壶见,左海/西湖公园,奶茶/果汁,15.0,4.4,26.0864,119.2879,18,543,福州,鼓楼区,1,1
368,1024134414,肯德基,后田海鲜船坞,西式快餐/汉堡,30.0,3.9,24.6321,118.1492,0,0,厦门,同安区,0,1
369,1024159184,CoCo都可,火车站,奶茶/果汁,13.0,4.7,24.4699,118.1103,33,1356,厦门,思明区,1,1
370,1024257406,蜜雪冰城,郑州大学,奶茶/果汁,8.0,4.3,34.7393,113.6388,67,590,郑州,二七区,1,1
371,1024258497,三亚海棠湾柠夏手作茶冷饮店,海棠区,奶茶/果汁,0.0,4.2,18.3995,109.7506,0,0,三亚,海棠区,1,0
372,1024345597,蜜雪冰城,江浦,奶茶/果汁,7.0,4.2,32.0696,118.6399,0,0,南京,浦口区,1,1
373,1024353458,优资茶,海口湾,奶茶/果汁,10.0,4.5,20.0291,110.3052,14,105,海口,龙华区,1,1
374,1024408987,茶百道,塘栖,奶茶/果汁,15.0,4.6,30.4774,120.184,49,1461,杭州,临平区,1,1
375,1024423397,小鹿茶luckintea,府西街,奶茶/果汁,20.0,4.4,37.8741,112.5503,1,0,太原,杏花岭区,1,1
376,1024439744,茶百道,大邑,奶茶/果汁,15.0,4.3,30.5755,103.5232,5,75,成都,大邑县,1,1
377,1024576070,8街壹号,滨湖世纪城,奶茶/果汁,10.0,5.0,31.7427,117.2903,116,843,合肥,包河区,1,1
378,1024661242,味爱找茶,洪都,奶茶/果汁,11.0,4.4,28.6384,115.9239,24,502,南昌,青云谱区,1,1
379,102467774,圣牧有机奶,和林格尔县,奶茶/果汁,0.0,0.0,40.3785,111.8091,0,0,呼和浩特,和林格尔县,1,0
380,1024735000,澜熊鲜奶,中山东路,奶茶/果汁,12.0,4.4,38.0247,114.5433,925,13559,石家庄,裕华区,1,1
381,1024836870,蜜雪冰城,城西区,奶茶/果汁,7.0,3.7,36.6182,101.7606,0,0,西宁,城西区,1,1
382,1024968527,蜜雪冰城,新郑,奶茶/果汁,7.0,4.7,34.6331,113.7036,142,2924,郑州,新郑市,1,1
383,1025190531,沪上阿姨鲜果茶,章丘区,奶茶/果汁,15.0,4.1,36.6693,117.3776,59,1314,济南,章丘区,1,1
384,1025291336,蜜雪冰城,朝阳门,冰淇淋,7.0,4.1,39.9211,116.4333,166,2491,北京,东城区,1,1
385,1025321928,茶百道,丽景路,奶茶/果汁,0.0,4.2,28.6736,115.8508,0,0,南昌,红谷滩区,1,0
386,1025422916,沪上阿姨鲜果茶,南昌大学,奶茶/果汁,15.0,3.9,28.6783,115.9405,4,304,南昌,青山湖区,1,1
387,1025480470,蜜雪冰城,湖滨街,奶茶/果汁,7.0,4.4,38.4714,106.2781,37,587,银川,兴庆区,1,1
388,1025499395,甜啦啦,河南工程学院,奶茶/果汁,11.0,5.0,34.6186,113.691,28,201,郑州,新郑市,1,1
389,1025501648,TANING手挞柠檬茶,五羊新城,奶茶/果汁,15.0,4.3,23.1206,113.3145,153,4066,广州,越秀区,1,1
390,1025542469,桃园三章,市桥,奶茶/果汁,10.0,4.1,22.9415,113.3656,891,13439,广州,番禺区,1,1
391,1025553330,拐角奶茶屋,官渡区,奶茶/果汁,0.0,0.0,24.9931,102.7977,0,0,昆明,官渡区,1,0
392,1025578120,八戒奶茶,中山东路,奶茶/果汁,0.0,3.7,38.0243,114.5449,0,0,石家庄,裕华区,1,0
393,102562662,古茗,老城区,奶茶/果汁,14.0,4.4,29.3545,105.8909,1944,20912,重庆,永川区,1,1
394,1025626802,舔杯,奥体阳光天地购物中心,奶茶/果汁,10.0,4.2,26.0181,119.2786,69,1779,福州,仓山区,1,1
395,1025628259,贡茶,知春路,奶茶/果汁,0.0,4.2,39.9739,116.3451,0,0,北京,海淀区,1,0
396,1025660916,南门兜奶茶铺,东街口/三坊七巷,奶茶/果汁,0.0,3.9,26.078,119.3005,0,0,福州,鼓楼区,1,0
397,1025667239,静享猫生猫咖,金牛街,奶茶/果汁,35.0,4.7,36.0945,103.7296,212,2508,兰州,安宁区,1,1
398,102567803,避风塘,百家湖,茶餐厅,93.0,4.4,31.93,118.8202,667,9856,南京,江宁区,0,1
399,102573267,春天然,开发区,奶茶/果汁,24.0,0.0,38.4711,106.2074,0,0,银川,金凤区,1,0
400,1025869798,蜜雪冰城,城关区,奶茶/果汁,0.0,4.1,29.6741,91.1307,0,0,拉萨,城关区,1,0
401,1026069754,沪上阿姨鲜果茶,武清区,奶茶/果汁,15.0,4.7,39.318,117.0723,57,1046,天津,武清区,1,1
402,102609364,小时代港式奶茶,龙华富士康,奶茶/果汁,0.0,4.1,22.7467,114.0202,7,0,深圳,龙华区,1,0
403,1026105410,X-CHA,滨湖世纪城,奶茶/果汁,0.0,4.6,31.7421,117.2877,18,421,合肥,包河区,1,0
404,1026107778,奈雪的茶,梅林关,奶茶/果汁,38.0,4.2,22.6026,114.0456,17,278,深圳,龙华区,1,1
405,1026260363,蜜雪冰城,秋林果戈里,奶茶/果汁,6.0,3.5,45.7614,126.6469,12,182,哈尔滨,南岗区,1,1
406,1026271590,蜜雪冰城,民乐园,奶茶/果汁,6.0,3.6,34.2694,108.965,0,0,西安,新城区,1,1
407,1026273293,兰舟兰茶,新华,奶茶/果汁,0.0,0.0,38.4622,106.2789,0,0,银川,兴庆区,1,0
